date,NASDAQCOM
19930224,662.46
19930225,667.07
19930226,670.77
19930301,669.51
19930302,677.72
19930303,683.92
19930304,680.73
19930305,681.37
19930308,687.23
19930309,688.96
19930310,692.87
19930311,694.28
19930312,692.78
19930315,695.21
19930316,695.47
19930317,687.4
19930318,687.41
19930319,682.72
19930322,676.62
19930323,675.04
19930324,674.36
19930325,681.01
19930326,681.54
19930329,680.76
19930330,686.25
19930331,690.13
19930401,686.64
19930402,669.85
19930405,670.71
19930406,664.14
19930407,668.88
19930408,666.33
19930409,
19930412,673.12
19930413,673.83
19930414,673.94
19930415,670.32
19930416,666.78
19930419,663.03
19930420,661.97
19930421,664.04
19930422,663.51
19930423,658.41
19930426,645.87
19930427,652.52
19930428,658.16
19930429,658.45
19930430,661.42
19930503,666.71
19930504,678.16
19930505,683.26
19930506,680.04
19930507,681.44
19930510,682.82
19930511,683.06
19930512,681.69
19930513,675.64
19930514,676.37
19930517,677.96
19930518,680.78
19930519,690.43
19930520,697.43
19930521,694.29
19930524,694.69
19930525,695.04
19930526,704.09
19930527,704.59
19930528,700.53
19930531,
19930601,704.28
19930602,705.86
19930603,706.22
19930604,702.01
19930607,694.61
19930608,687.74
19930609,689.24
19930610,688.05
19930611,693.19
19930614,696.41
19930615,697.34
19930616,696.25
19930617,695.94
19930618,689.59
19930621,688.74
19930622,686.77
19930623,684.79
19930624,688.72
19930625,694.81
